trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1425,False,"{'a': 0.4, 'e': 0.14528035387985133}",20,14,12.315275774446146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.4, 'e': 0.14429089087562866}",30,16,14.486669022629027,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.4, 'e': 0.14330128358052693}",30,6,7.5489428443560875,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1428,False,"{'a': 0.4, 'e': 0.14231153298415378}",20,0,5.211079704026355,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1429,False,"{'a': 0.4, 'e': 0.1413216400762593}",20,3,6.944150875481948,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1430,False,"{'a': 0.4, 'e': 0.1403316058467367}",30,1,23.2063887770879,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1
1431,False,"{'a': 0.4, 'e': 0.13934143128561977}",25,14,10.529904350628707,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.4, 'e': 0.13835111738308337}",30,18,20.162984428113933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.4, 'e': 0.1373606651294409}",35,1,50.71526127784669,"{0: 33, 1: 1, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.4, 'e': 0.13637007551514496}",25,6,21.30034374071201,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.4, 'e': 0.13537934953078465}",30,18,22.83981931542645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.4, 'e': 0.13438848816708632}",35,19,14.040431971219025,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.4, 'e': 0.13339749241491078}",25,14,21.065208413006573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.4, 'e': 0.13240636326525418}",30,8,-21.891823733984864,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1439,False,"{'a': 0.4, 'e': 0.13141510170924514}",20,9,23.854429915654237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.4, 'e': 0.13042370873814554}",20,2,6.740696161964458,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1441,False,"{'a': 0.4, 'e': 0.12943218534334786}",25,15,19.291306860878937,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.4, 'e': 0.12844053251637583}",20,11,17.07810890119287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.4, 'e': 0.12744875124888178}",20,3,-26.44650977009605,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1444,False,"{'a': 0.4, 'e': 0.12645684253264733}",25,0,26.21368856590823,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1445,False,"{'a': 0.4, 'e': 0.12546480735958065}",20,2,-9.612728946266046,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1446,False,"{'a': 0.4, 'e': 0.12447264672171729}",25,0,13.436191792685362,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1447,False,"{'a': 0.4, 'e': 0.12348036161121737}",20,1,-23.661729418595904,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1448,False,"{'a': 0.4, 'e': 0.12248795302036633}",20,11,4.920112652090765,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1449,False,"{'a': 0.4, 'e': 0.12149542194157227}",20,0,22.46583432904685,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1450,False,"{'a': 0.4, 'e': 0.1205027693673666}",20,0,21.8994422876758,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1451,False,"{'a': 0.4, 'e': 0.1195099962904014}",20,15,9.87034307484529,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.4, 'e': 0.11851710370345009}",20,9,18.69369420190284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.4, 'e': 0.11752409259940473}",20,3,19.386647799696128,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.4, 'e': 0.11653096397127677}",20,8,19.939689162062983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.4, 'e': 0.11553771881219435}",30,16,27.875798167439065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.4, 'e': 0.11454435811540295}",25,13,23.82613319550009,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.4, 'e': 0.11355088287426277}",25,11,11.079796546100201,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.4, 'e': 0.11255729408224939}",20,13,3.3448696263193263,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.4, 'e': 0.11156359273295109}",30,0,36.463071349881794,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1460,False,"{'a': 0.4, 'e': 0.11056977982006957}",25,2,29.606910435076745,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.4, 'e': 0.10957585633741725}",25,15,19.14281023461028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.4, 'e': 0.10858182327891791}",30,21,18.007244125041353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.4, 'e': 0.10758768163860413}",30,19,21.030530461986086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.4, 'e': 0.10659343241061792}",30,0,29.00061770939861,"{0: 27, 1: 3, 2: 0, 3: 0, 4: 0}",0
1465,False,"{'a': 0.4, 'e': 0.10559907658920793}",25,14,23.548379597973923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.4, 'e': 0.10460461516873039}",20,6,22.937558917121525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.4, 'e': 0.10361004914364617}",25,19,10.670783187636978,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.4, 'e': 0.10261537950852166}",25,16,13.823188704846622,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.4, 'e': 0.10162060725802598}",20,13,12.872115020696373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.4, 'e': 0.10062573338693172}",25,8,-15.78192165704418,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1471,False,"{'a': 0.4, 'e': 0.09963075889011225}",20,5,13.391515971007767,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.4, 'e': 0.0986356847625424}",20,9,19.041149918842983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.4, 'e': 0.0976405119992958}",30,22,12.280353632017327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.4, 'e': 0.09664524159554555}",35,21,29.47911251366899,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.4, 'e': 0.09564987454656154}",30,15,17.671182013553885,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.4, 'e': 0.09465441184771117}",20,0,32.77694162288224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1477,False,"{'a': 0.4, 'e': 0.09365885449445663}",20,13,11.032847902247857,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.4, 'e': 0.09266320348235561}",20,12,5.865299816495093,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1479,False,"{'a': 0.4, 'e': 0.09166745980705861}",25,16,18.29934133231375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.4, 'e': 0.09067162446430967}",20,14,3.620132569307412,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.4, 'e': 0.0896756984499436}",30,16,25.13971913053029,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.4, 'e': 0.08867968275988676}",20,3,29.607835858000566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.4, 'e': 0.08768357839015435}",20,8,10.178696976356797,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1484,False,"{'a': 0.4, 'e': 0.08668738633685107}",20,16,8.52220522688727,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.4, 'e': 0.08569110759616845}",20,0,34.81194949115846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1486,False,"{'a': 0.4, 'e': 0.08469474316438559}",30,19,19.65900605103343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.4, 'e': 0.08369829403786642}",25,18,0.850504391124925,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1488,False,"{'a': 0.4, 'e': 0.0827017612130604}",20,2,13.53279749099808,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.4, 'e': 0.08170514568649984}",20,9,-24.208756020305906,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1490,False,"{'a': 0.4, 'e': 0.08070844845480062}",20,9,21.37441735339102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.4, 'e': 0.07971167051465945}",20,6,24.924023548250286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.4, 'e': 0.07871481286285463}",30,20,18.421380481668354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.4, 'e': 0.07771787649624329}",30,12,37.128744061842966,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.4, 'e': 0.07672086241176214}",20,11,18.256268316682192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.4, 'e': 0.07572377160642475}",20,11,16.119007939774452,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.4, 'e': 0.0747266050773223}",25,13,20.274927865782292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.4, 'e': 0.07372936382162078}",25,3,29.88168971585379,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.4, 'e': 0.07273204883656179}",30,0,37.639147495351985,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1499,False,"{'a': 0.4, 'e': 0.07173466111945981}",25,13,19.004400715047474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.4, 'e': 0.0707372016677029}",20,5,16.89256753694178,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.4, 'e': 0.06973967147875001}",25,11,24.345882757736998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.4, 'e': 0.06874207155013166}",20,7,25.211879632764465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.4, 'e': 0.06774440287944727}",30,21,21.284478326076794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.4, 'e': 0.06674666646436589}",35,25,21.9703055996412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.4, 'e': 0.06574886330262336}",30,18,5.644501824912641,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.4, 'e': 0.06475099439202324}",20,14,12.133071733074866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.4, 'e': 0.0637530607304339}",20,12,14.83486987899258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.4, 'e': 0.06275506331578937}",20,10,19.22970540670492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.4, 'e': 0.06175700314608652}",30,16,25.960954076041297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.4, 'e': 0.0607588812193859}",20,5,25.452691695460135,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.4, 'e': 0.0597606985338089}",20,12,16.914412951661163,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.4, 'e': 0.058762456087538564}",35,15,31.669560690434785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.4, 'e': 0.05776415487881682}",20,5,24.580410337018044,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.4, 'e': 0.05676579590594523}",20,16,9.985464945784285,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.4, 'e': 0.05576738016728225}",20,5,25.764057288316344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.4, 'e': 0.05476890866124396}",30,19,17.958447603053855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.4, 'e': 0.05377038238630136}",25,17,13.672233434391302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.4, 'e': 0.05277180234098107}",20,12,16.1079232138826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.4, 'e': 0.05177316952386262}",20,5,19.590657779590046,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.4, 'e': 0.05077448493357918}",30,12,32.74660660243162,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.4, 'e': 0.049775749568814816}",30,21,15.619348139044915,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.4, 'e': 0.04877696442830525}",25,13,19.772154583931325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.4, 'e': 0.047778130510835105}",20,9,20.815944865918752,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.4, 'e': 0.04677924881523865}",25,0,43.03434539120455,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.4, 'e': 0.04578032034039706}",20,14,9.513907107848558,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.4, 'e': 0.044781346085239156}",20,8,20.99723542065946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.4, 'e': 0.04378232704873868}",30,16,15.627020552859328,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.4, 'e': 0.04278326422991503}",25,11,28.713903795693632,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.4, 'e': 0.0417841586278305}",30,20,17.35445760467149,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.4, 'e': 0.040785011241591035}",35,9,44.27126453275511,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.4, 'e': 0.03978582307034351}",20,12,14.125686882634234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.4, 'e': 0.038786595113276444}",20,10,18.10330945125243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.4, 'e': 0.03778732836961728}",30,18,22.246870270008746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.4, 'e': 0.036788023838633124}",20,8,22.401366413582103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.4, 'e': 0.03578868251962797}",25,13,19.811901888998683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.4, 'e': 0.03478930541194349}",25,3,38.21646433768906,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.4, 'e': 0.03378989351495651}",25,7,30.84243806397988,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.4, 'e': 0.032790447828078606}",20,11,17.807759567865617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.4, 'e': 0.03179096935075582}",20,6,3.440498222909143,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1540,False,"{'a': 0.4, 'e': 0.030791459082466124}",20,12,16.377430741265883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.4, 'e': 0.029791918022720125}",20,16,6.945183615040419,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.4, 'e': 0.028792347171058368}",20,8,23.080821933084806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.4, 'e': 0.027792747527052058}",35,21,24.393500302831903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.4, 'e': 0.026793120090300316}",30,19,24.22532329568101,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.4, 'e': 0.02579346586043094}",25,12,22.904526404466456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.4, 'e': 0.02479378583709763}",25,14,9.17694823460311,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1547,False,"{'a': 0.4, 'e': 0.02379408101998077}",25,8,32.02480379020754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.4, 'e': 0.022794352408784652}",20,10,14.693794414250329,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.4, 'e': 0.021794601003238247}",30,22,18.10771464888981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.4, 'e': 0.02079482780309243}",25,20,9.505215621908231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.4, 'e': 0.01979503380812077}",30,10,32.56547074067797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.4, 'e': 0.018795220018116725}",20,5,29.118214870331837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.4, 'e': 0.017795387432894452}",20,10,18.72505687578856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.4, 'e': 0.016795537052286005}",25,6,37.230661239040984,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.4, 'e': 0.01579566987614213}",20,6,23.99905445287489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.4, 'e': 0.01479578690432947}",25,20,10.146902785940384,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.4, 'e': 0.013795889136731363}",20,11,16.973664111187432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.4, 'e': 0.012795977573245047}",25,11,25.920840290757223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.4, 'e': 0.011796053213782446}",20,12,15.372646353435204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.4, 'e': 0.010796117058267392}",25,11,23.85862578661331,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.4, 'e': 0.009796170106636401}",25,14,17.778353706376937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.4, 'e': 0.0087962133588359}",20,12,13.922312472936142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.4, 'e': 0.007796247814822993}",30,0,44.14906730641037,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.4, 'e': 0.0067962744745627}",25,13,28.440498503499096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.4, 'e': 0.00579629433802872}",20,3,28.663372539457583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.4, 'e': 0.004796308405200663}",20,11,16.464814113850483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.4, 'e': 0.0037963176760648218}",30,22,13.892811770533166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.4, 'e': 0.0027963231506114}",30,23,14.286716188817302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.4, 'e': 0.0017963258288352822}",20,7,21.77145027835811,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.4, 'e': 0.0007963267107332633}",30,19,22.207872922186567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.4, 'e': -0.00020367320369517789}",30,15,30.383434206164626,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,19,13.138067934167452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,25.02959719146865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,21,19.01459412913108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,46.68728252136744,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,10,19.538770191932866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,11,17.0794275679267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,13,14.39364991092635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,10,27.153239661796476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,3,30.07970942936608,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,15,9.352096411588867,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,14,19.855161598923043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,2,29.525383670400267,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,9,18.02674111618745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,10,16.149032892514942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,16,25.26876307052084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,11,31.628441273981103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,4,32.30613152287185,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,7,26.338106533555433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,8,21.774513291552644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,10,18.94441538363087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,0,29.182778963872437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",20,11,17.049552357173212,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,4,30.488642931100493,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,0,29.49518653092773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
25,True,"{'a': 0, 'e': 0}",30,16,28.600514715640507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,12,15.713021121705488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,6,24.85000801940534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,13,12.895747213238103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,15,21.662240331134505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,10,28.885552081702052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,12,26.495489841519774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",35,13,45.26398663901452,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,13,15.168668672655137,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,6,27.740212143810083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,10,21.86067221511643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,18,13.077945853411801,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,6,36.832002955098275,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,12,15.435486445075455,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,0,26.08531973015545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0, 'e': 0}",20,12,17.732448590022084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,6,29.96299180869637,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,16,7.4067498685593005,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
